country,GID_0,ISO_3,region,subregion,ID,ws_avg,GroundWater_GeomaticDeq50,MSpecies_Richness_9taxa,TMSpecies_Richness_8taxa,soil_biodiversity,Species_Richness_4taxa,TSpecies_Richness_4taxa,TempVelocity_terr_all,Monfreda_prod_sum_allcrops,IHME_dbl_burden_malnut,Herrero_lvstk_kg,Watson_fish_ind_nind_0004,DALYS_2000,life_expectancy_SHDI_2000,TerrStat_hotspots_bin_sum_quant0.1,ghm,Built1994,Built2009,HFP1993,HFP1993_int,HFP2009,HFP2009_int,Lights1994,Lights2009,NavWater1994,NavWater2009,Pasture1993,Pasture2009,Popdensity1990,Popdensity2010,Railways,Roads,croplands1992,croplands2005,n_cases_country,prop_cases_country
myanmar,MMR,MMR,asia and the pacific,south-east asia,148,1.754161384872762,27.03331879202916,0.6762286473884748,0.48259285118663714,176.3660370605601,1.6414614179091505,1.069814335201428,0.5341008630050249,4786.952159593824,0.1545617912613364,2364.5572425657774,889571.5991435125,61069.15026639467,59.70633192030452,3,0.27618641361474794,31286482.583711486,31286482.58968235,7.873434738204968,9.29006448531168,8.869006594973396,10.269644136613326,0.02205525933107125,0.02835676199709161,0.17887896111963048,0.18147941598737924,0,0,4.213281628696073,31286487.119058993,0.08240426563257393,1.94976664992917,1.4149297140087251,1.9943044110518664,63,0.16666666666666666
montenegro,MNE,MNE,europe and central asia,central and western europe,149,0.01713440625025029,121.0757010229505,0.5653426951565449,0.4811689996323879,125.86371196728749,0.6640620434409615,0.24182897181101637,0.8211186722988257,8721.981259125976,NA,943.3346811780608,1539.2114817781269,31497.186139292065,NA,2,0.3118760298507718,0.14218009478672983,0.2843601895734597,11.547182079740043,11.19431279620853,10.395523306882778,10.04265402843602,0.3791469194312796,0.6350710900473934,0.0886643214820203,0.0886643214820203,0.02369668246445497,0.05687203791469194,5.004739336492891,5.014218009478673,0.3412322274881517,2.0509348152938047,3.5165876777251186,1.924170616113744,NA,NA
mongolia,MNG,MNG,asia and the pacific,north-east asia,150,2.338795587790652,1.1115487887705802,0,0,121.69463630617796,0.4284829315816039,0.2676508723211516,0.8237276759697151,12.299905695054724,0.16433551241359204,316.66596051109457,NA,43676.64563207959,62.352110766601335,1,0.06411420452279834,0.00225419844460307,0.00300559792613743,3.5262413730911826,3.267723635270692,3.8939023663967913,3.635120411766916,0.00353157756321148,0.00642446556711875,0.00595400834432884,0.00760831458596539,1.718600894165383,1.5803433895630612,0.4721794341961904,0.4775895104632378,0.02284254423864447,1.269845923575487,0.03103279858736897,0.5262426268925875,NA,NA
northern mariana islands (the),MNP,MNP,asia and the pacific,oceania,151,NA,NA,3.22902911901474,2.1389617919921875,NA,0,0,0,0,NA,NA,3481.005615234375,23726.912109375,NA,0,0.6290431320667267,2.5,2.5,10.341397762298584,9.75,16.341397762298584,15.75,2.5,2.25,1.3413979411125183,1.3413979411125183,0,0,4,5,0,0,0,5.25,NA,NA
mozambique,MOZ,MOZ,africa,southern africa,152,1.2447512459896763,2.6968731870494276,0.8187462179116772,0.430736891803254,67.0470053761351,1.4452547953114514,0.3800346770534558,0.6139526938725072,625.6362915377268,0.13645209271937891,984.74543315734,11515.793453342829,103700.30386523802,49.94947472574499,2,0.15716702724992138,24004164.15172842,24004164.15586835,7.584523636914418,8.644794038501345,6.66775830216861,7.733078037673359,0.00701276952061963,0.01852627171865187,0.04084209690356281,0.07665335869684348,1.1126229851371154,1.5809693290065947,2.634565058096933,24226428.141585592,0.06197006176070344,1.593609231767212,2.1284278836089596,0.07400816497435361,63,0.16666666666666666
mauritania,MRT,MRT,africa,north africa,153,6.489085247196181,0.4965554507823732,0.04155946875787248,0.02847360493256265,2.6624965770945943,0.2944157805824934,0.11140113652408493,0.7587711246465864,18.314719059687317,0.28054405333940513,187.23857745592963,207897.49620740168,55743.03290346623,58.87435396630545,0,0.05752914815191428,1654710.779781168,1654710.780551703,1.3074253921858223,1.2926490984743413,1.4501277930634688,1.434966867005702,0.00285317705120296,0.00323874151758173,0.00169479454693629,0.00597955235424681,0.2821560764959901,0.27745219000616905,0.5494293645897594,1654711.4507628295,0.0215916101172116,0.43034503426009824,0.01781307834669956,0.03616594694632943,62,0.164021164021164
montserrat,MSR,MSR,americas,caribbean,154,NA,NA,2.216760635375977,1.2356287240982056,215,0,0,0,0,NA,NA,1959.6858215332031,NA,NA,0,0.408610463142395,0,0,16.288530349731445,15.5,14.288530349731444,13.5,2.5,1.5,1.7885305881500244,1.7885305881500244,0,0,6,5,0,6,0,0,62,0.164021164021164
martinique,MTQ,MTQ,americas,caribbean,155,NA,44.55756759643555,2.296658602627841,1.2356287240982056,201.27258994362572,0.08718383312225342,0.1731035140427676,0.5418937408427486,0,NA,0,788094.8465909091,NA,NA,1,0.5338289331306111,195225788.9090909,195225790.72727272,22.71177625656128,31.727272727272727,24.511776542663576,33.36363636363637,5.1,7,0.3924527950584889,0.3924527950584889,0,0,8,195225793.45454547,0.8,3.3193236887454987,2.1,0,NA,NA
mauritius,MUS,MUS,africa,east africa and adjacent islands,156,0.5591797232627869,NA,3.5595252895355225,2.317052164077759,219.56521075704825,0.05367599084973335,0.20460478276014327,0.6782213332649554,1.51930531125177e-41,NA,NA,504707.0205078125,29006.9921875,71.63700103759766,0,0.4150519275665283,257698039.76,257698040.16,19.23032398657365,31.96,20.912142125043,33.44,3.363636363636364,4.318181818181818,0.10062511197627994,0.10062511197627994,0,0,8,257698045.04,1.0909090909090908,4.402426058595831,0,0,62,0.164021164021164
malawi,MWI,MWI,africa,southern africa,157,0.2997348814860975,4.13622936179815,0,0,91.64458023547112,1.8848200332265133,0.44119973810195584,0.7301659322984669,3774.2321934852207,0.14491475262005643,1808.62419788384,NA,118094.7231130404,45.247775828728514,3,0.3878029865281236,409406875.5081502,409406875.5081502,9.596426962475226,31.895109851169384,8.475029833027653,30.98582565556343,0.0297723292469352,0.0998248686514886,0.07355971220301244,0.10452685521355888,0.318739054290718,0.4019264448336252,5.166374781085814,409406880.0949681,0.1190893169877408,1.9317989667482844,1.9308231173380035,0.09807355516637478,62,0.164021164021164
malaysia,MYS,MYS,asia and the pacific,south-east asia,158,0.05849959355018287,13.34869715891166,3.1575746712979487,1.8979420689830984,247.64487352610016,2.1637445965807505,1.7434098775649265,0.9118297983553524,16324.52214949272,0.1560258252985257,3790.8233629988185,107357.50834761852,22660.662604769608,72.73810393358002,3,0.2007020151362808,16707601.169605808,16707601.400414938,6.6960387896009275,7.414678423236515,8.790223574374334,9.486255186721992,0.29247255619445894,0.7391531625718767,0.19702113572672944,0.23161366770130057,0.00130684788290642,2.6136957658128593e-4,3.4702038682697336,16707604.75855809,0.10454783063251435,1.072201140462511,1.3831677992681652,2.442498693152117,62,0.164021164021164
mayotte,MYT,MYT,africa,east africa and adjacent islands,159,NA,40.227108001708984,3.4989265373774936,2.2513089179992676,117.83294932047528,0,0,0,0,NA,NA,653716.8973214285,NA,76.30799865722656,1,0.483936424766268,306783378.28571427,306783379.71428573,17.542760848999023,33.142857142857146,23.042761007944744,37.857142857142854,0.8333333333333334,2.6666666666666665,2.3760942171017327,2.3760942171017327,0,0,7,306783386,0,7.333333333333333,0,0,NA,NA
namibia,NAM,NAM,africa,southern africa,160,5.752167415276564,8.304171064888992,0.13262266103100606,0.14733983923098604,24.024912436523365,0.9863183118925662,0.4007041986089425,0.5605362821530518,36.0415600092943,0.14761231187901352,235.54353488997424,25544.015905448912,67566.99646192355,52.09337299171008,1,0.06893148103392552,1033537.2326499182,1033537.2297622486,2.9209470917932987,2.7536817788045047,3.0215881901125514,2.8541726826451055,0.00895608628659476,0.01155624036979969,0.00917599687750593,0.01051034804673215,1.3410053929121726,1.3510884222693125,0.32065112695049125,1446952.5975551065,0.04854555962242343,1.1148130552338351,0.07145608628659476,0,63,0.16666666666666666
new caledonia,NCL,NCL,asia and the pacific,oceania,161,0,8.44762916444313,5.8928762557658745,3.076171265257166,108.04052123317013,0.2567901873811663,0.5140040124926445,0.6004314650823851,0,NA,896.9590511778325,5445.227241808303,NA,NA,1,0.1013746051133698,100520511.22553192,100520511.22553192,8.058514581194945,13.336170212765955,8.750478861587387,13.995744680851065,0.06696428571428571,0.13839285714285715,0.3750949855657219,0.3750949855657219,0,0,2.1294642857142856,100520514.07234044,0,2.536098165836717,2.90625,2.625,NA,NA
niger (the),NER,NER,africa,west africa,162,6.278277142043927,1.356470624926812,0,0,4.033324514709328,0.45319970265971943,0.24120765487713275,1.1803429474570248,274.52863845359025,0.18669072208323376,319.2968589856925,NA,134166.68501954203,51.02836139854921,1,0.12807322426999482,3849598.376861555,3849598.376861555,1.7350613911279675,1.8883756205184776,2.162261653572654,2.3148097076668503,0.00193396878021826,0.0041442188147534104,0.00173064728376352,0.00235265379845489,0.490744577980384,0.46636275728691806,0.9675369526177648,3849599.699669057,0,0.26952359134452025,0.00290095317032739,0.09331399364553115,62,0.164021164021164
norfolk island,NFK,NFK,asia and the pacific,oceania,163,NA,16.73733139038086,2.002220869064331,1.9200793504714968,NA,0,0,0,0,NA,NA,10004.544921875,NA,NA,0,0.3268698453903198,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
nigeria,NGA,NGA,africa,west africa,164,2.277193369266908,4.290096236620584,0.08841191744302866,0.07329840691533084,62.029877761117106,1.374896139628528,0.33930416170997313,1.046054331123642,9219.884072938588,0.1714290024890566,2285.778657130387,51098.29498662612,105384.23364373432,52.5838005065918,2,0.5406380779384528,12554887.885486266,12554887.822383074,9.019204401534823,9.405716406829992,11.85521305302584,12.223088344469192,0.2591244282647251,0.243442546438906,0.05905658972769138,0.08287443462654144,0.44562680855035935,0.17791468309530478,5.2910482591244286,12554893.748886414,0.0627275273032764,2.434431408788158,0.2776999906655465,2.6404368524222908,67,0.17724867724867724
nicaragua,NIC,NIC,americas,mesoamerica,165,0.9915115087362296,39.593228492846144,0.5932085837237872,0.37018475920127847,207.36595434864657,1.4429100063920135,0.3020389575683789,1.0144252701930436,3268.6079915323085,0.10058839624301576,5964.301730933287,92418.07185867811,24901.663261185386,66.12939056628477,2,0.25115357008418443,171186318.05832794,171186318.0712897,9.029224632294651,18.30136098509397,9.476087169454214,18.699287103046014,0.07183098591549296,0.1267605633802817,0.127490482002204,0.18843753303842445,0.7443661971830986,0.7809859154929577,3.3338028169014087,171186321.66753078,0.02816901408450704,2.783424291392447,1.897887323943662,1.547887323943662,64,0.1693121693121693
niue,NIU,NIU,asia and the pacific,oceania,166,NA,NA,3.0025854110717773,2.383488178253174,216,0,0,0,0,NA,NA,30585.51171875,42128.26171875,NA,0,0.19988086819648743,0,0,9,48.666666666666664,8,48,0,0,0,0,0,0,3,2,0,5.333333333333333,0,0,NA,NA
netherlands (the),NLD,NLD,europe and central asia,central and western europe,167,0.527958746636129,0.6274379094505521,0.5151339764975859,0.2923615933559429,125.02786142941554,0.4403447680314931,0.08468286309313303,0.5168665827100414,41861.522059062736,NA,339762.7216711919,11337.798200161746,28295.20239666987,78.09901610039299,2,0.6596036448172311,5.069444444444445,4.25,25.475948465491335,25.15972222222222,23.288448512305816,22.97222222222222,6.780555555555556,6.195833333333334,0.06680059063766951,0.06680059063766951,0.01388888888888888,0.3333333333333333,7.3805555555555555,7.473611111111111,1.1444444444444444,2.706370227245821,2.313888888888889,1.1180555555555556,69,0.18253968253968253
norway,NOR,NOR,europe and central asia,central and western europe,168,0.00409050706131426,1.2309558260979403,0.5067286185909029,0.5347974694240792,126.9224309517711,0.30622928646032044,0.12791414244862884,0.961360888102264,870.138373457248,NA,7051.6885615857245,7646.97711185518,29525.191677276347,78.65043638709663,2,0.17462130113106383,44625613.027014546,44625613.02008774,5.402682372426627,7.62006465019626,5.4199478663891645,7.627337797275456,0.6344022636170714,0.8165526998349446,0.2688367989099489,0.319231274102691,2.357934449422306e-4,2.357934449422306e-4,1.826927611412403,44625614.33837451,0.1914642772930913,1.9586510441967184,0.12131572742277764,0,67,0.17724867724867724
nepal,NPL,NPL,asia and the pacific,south asia,169,1.4097623577728402,10.01584653489872,0,0,124.7772542461028,1.2718887079451795,0.8427287736994391,0.8215056704486021,6557.266235444276,0.08419660092567519,30610.8690564498,NA,48678.07691492255,62.56651991547771,3,0.3368525296502176,0.03584229390681003,0.02048131080389145,9.799882413421726,9.474142345110089,11.540852108538244,11.212493599590374,0.04198668714797747,0.05837173579109063,0.13256803424615257,0.15771592645321394,0.05478750640040963,0.03993855606758832,5.690220174091142,6.219150025601638,0.02457757296466974,1.9811904932283095,1.8387096774193548,3.039426523297491,66,0.1746031746031746
nauru,NRU,NRU,asia and the pacific,oceania,170,NA,NA,3.2372853755950928,2.2835527658462524,NA,0,0,0,NA,NA,NA,659852.5,NA,NA,NA,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
new zealand,NZL,NZL,asia and the pacific,oceania,171,0.23000643903523563,8.70755573818364,1.508319221059075,1.3588117417616508,117.1710854107844,0.10835648294165388,0.32722262472223973,0.847148358892227,2286.377384748654,NA,40569.01603411356,7245.102597476586,27397.30462583712,78.27329075121277,3,0.16740604633842968,30700266.69049321,30700266.692875866,6.402774606282303,8.516797712651893,8.194344610550548,10.27138432213486,0.16340343243896543,0.1747643219724438,0.19619203191508977,0.201118073071197,0.9448225571220225,0.5483714146815751,1.2378535170413345,30700267.8718132,0.2823301909596326,2.911162234134999,0.5702199661590525,2.6785109983079525,65,0.17195767195767195
oman,OMN,OMN,asia and the pacific,western asia,172,6.406413774705324,5.565923188877477,0.7434317778955615,0.3928064401332326,6.758270120191486,0.32778475100505955,0.1514066767348715,0.934509244293886,302.7442977806319,0.22309839725494385,408.6380057664942,50057.195095344825,24364.36735971538,NA,2,0.1235706317075522,6677845.111686965,6677845.2412542105,2.6414401425319367,2.778180875874579,3.4780485078070087,3.608706918890904,0.20197556537561737,0.4304652976345204,0.02027093235467211,0.03675972366263137,0.05588770470496491,0.05510787626722121,0.9386534962308292,6677846.385332988,0,1.2647876171111936,0.02729399532102937,0.01819599688068625,NA,NA
pakistan,PAK,PAK,asia and the pacific,south asia,173,4.7711973588059,12.9081533730409,0.11995913608641542,0.06721352639268337,28.72980042523239,0.6477640130507168,0.3883211641345381,0.708869512127543,8007.986927804833,0.11524755898424976,22734.10528362836,397546.01970831904,63731.891930289894,63.92335568659979,2,0.3563574178620966,3463977.542405977,3463977.558536378,8.844099656824453,8.86781560404109,9.681814680316055,9.703879786059938,0.4949829931972789,0.7429421768707483,0.07040544021925184,0.07172591118503177,0.04914965986394558,0.05153061224489796,5.166581632653061,3463983.1272603786,0.14217687074829932,0.8299867445286236,1.9071428571428573,1.8660714285714288,NA,NA
panama,PAN,PAN,americas,mesoamerica,174,1.025270614262512,31.71862174499026,2.328131159057231,2.078563299838818,210.3000406996112,1.774529172534809,0.45692968458851424,0.4186903390564812,3191.9261838779344,0.13306387170779246,6059.6458740857415,56200.53200645953,23388.91931235763,74.00199737201247,3,0.2202571800380776,62806046.09448819,62806046.105736785,7.906288227366407,11.2103487064117,7.757350657105032,11.043869516310462,0.2062572421784473,0.36152954808806487,0.17474320622377942,0.290000307820999,0.2827346465816918,0.2989571263035921,3.3267670915411354,62806049.50731158,0.03707995365005794,2.1544882326731125,1.5735805330243338,0.7867902665121669,63,0.16666666666666666
pitcairn,PCN,PCN,asia and the pacific,oceania,175,NA,NA,1.9554275274276731,1.5479968123965793,NA,0,0,0,0,NA,NA,2051.8957737286887,NA,NA,0,0.18505622446537015,1908874353.7777777,1908874353.7777777,1,113.88888888888889,1,113.88888888888889,0,0,0,0,0,0,1,1908874353.8888888,0,0,0,0,NA,NA
peru,PER,PER,americas,south america,176,1.1442671067985453,10.958218655997166,0.17150714141178175,0.13825329094611064,106.30673726923246,1.8600844763987487,0.3933585410624543,0.95596247439885,1573.2449243554574,0.09179977864168196,1897.436539059055,9490373.25768074,29168.1261466898,68.75192269387675,2,0.1374374981240239,9646271.21684786,9646271.222055856,3.2127250223939803,3.592409348349717,3.8443841600305735,4.201354078510514,0.0507454878367774,0.07513732670677478,0.08600607261550351,0.16031496266486536,0.3242218153282762,0.30035312581742085,1.7491498822913942,9646273.286569884,0.03348155898509024,0.8618745917862166,0.07781846717237771,0.2700758566570756,67,0.17724867724867724
philippines (the),PHL,PHL,asia and the pacific,south-east asia,177,0.8307634794501627,11.679299092524008,6.052306117055305,3.0598542589919724,174.60530170502895,0.8149010559571296,0.6836451726592963,0.8062578624043055,21223.981461402673,0.132116939185067,6588.157944883904,146752.37859261167,32069.623046875,68.77093180568347,2,0.3555859423447581,41916936.93691655,41916936.97369166,12.151871356706843,14.088543140028287,14.453088887203515,16.342008486562943,0.1834968263127525,0.2867859203693018,0.31117741925711373,0.33859228972855554,0,0,6.235141373341027,41916943.45374823,0.13848817080207732,2.196723968065755,2.982977495672245,4.600692440854011,63,0.16666666666666666
palau,PLW,PLW,asia and the pacific,oceania,178,NA,9.215007464090982,4.100728511810303,2.60819149017334,266.99998982747394,0,0,0.08527224466797634,0,NA,NA,879.5473480224609,38271.9140625,NA,0,0.19145475079615912,0,0,11.604106028874716,11.333333333333334,8.104106028874716,7.833333333333333,0.3333333333333333,0.5,1.6872663746277492,1.6872663746277492,0,0,3.5,4.5,0,1.4168396592140198,4.666666666666667,0,62,0.164021164021164
papua new guinea,PNG,PNG,asia and the pacific,oceania,179,3.400480504829334e-5,34.26522624466022,2.803074976423119,1.4588553181807382,247.61596453503793,1.0337249137768356,0.2562335279601424,0.934719820775056,1088.212066719006,0.23179388738045728,327.5691585477249,14014.515372019609,50078.508187327665,62.339427450825184,1,0.17299376136985997,22017408.33174661,22017408.333577443,2.8642841354370825,4.027462467960454,5.71550573801668,6.8392530208714755,0.00739918608953015,0.02053274139844617,0.08029225012456806,0.12130297507131615,0,0,2.225860155382908,22017411.049798608,0,0.5017129372401543,0.04532001479837218,2.316500184979652,62,0.164021164021164
poland,POL,POL,europe and central asia,central and western europe,180,0.0972445459819205,5.47856354601846,0.01645355891473051,0,96.78561544830306,0.5813358589179779,0.08094717147365389,0.7963933211556375,15726.078775743128,NA,45586.99957977586,14588.228363264174,33236.98658926983,73.80489957156858,2,0.5652260672831068,1455181.7248856514,1455182.1382347958,16.122116140762333,15.868202608842962,16.52303152574202,16.268846349313907,1.1105272080013562,2.6448550601796916,0.06023637188355925,0.06023637188355925,0.03220884895745041,0.0242413968469232,5.574334632988642,1455186.7972217517,1.136463807424987,2.6440123530146753,5.033734531276488,3.4626207831835902,65,0.17195767195767195
puerto rico,PRI,PRI,americas,caribbean,181,0.11978753248166124,115.78259569803872,2.2422155354704176,1.340475091976779,171.01892118100767,0.23178651609059808,0.22116820408598817,0.671412280456309,3074.81015057034,NA,27906.35865234375,4923.459099020277,29005.662109375,NA,2,0.6359055661342361,153391695.30357143,153391694.94642857,28.405380074794476,35.348214285714285,27.097687702912552,34.13392857142857,7.596153846153846,7.230769230769231,0.1928055036594462,0.1928055036594462,0.01923076923076923,0.01923076923076923,7.673076923076923,153391696.5625,0.5384615384615384,4.876036025010622,0.875,0,NA,NA
korea (the democratic people's republic of),PRK,PRK,asia and the pacific,north-east asia,182,0.07655311454578366,22.687987388245137,0.6477121268935062,0.7990800988790393,135.224783178072,0.5575904266616744,0.1795256667170003,0.732442442408573,6261.259147454463,0.19495874548715256,2020.3361944974808,113482.28925308002,49026.92947408945,73.40433247884114,2,0.34442106671087314,19501721.173076924,19501721.178418804,11.076271978928396,11.806089743589745,9.801554418445598,10.542735042735044,0.02964959568733153,0.03288409703504043,0.17202083984420063,0.1727749741650749,0,0,6.269541778975741,19501727.549679488,0.6986522911051213,2.3861918610382595,1.509433962264151,0.04905660377358491,NA,NA
portugal,PRT,PRT,europe and central asia,central and western europe,183,0.9616210418035,8.645288641222457,0.8703974126050138,0.943999687561929,77.78199740818569,0.5144466492464533,0.28364702802354996,0.4831168670087944,17331.814269262166,NA,30946.748632688545,16631.05001050031,33004.16975099422,76.95987542539253,2,0.4410818806961879,10853708.89963899,10853709.715523466,11.909935285979328,12.144404332129964,14.274957055882895,14.497472924187726,1.6937590711175616,2.936865021770682,0.1555837297223826,0.1555837297223826,0.1153846153846154,0.05878084179970972,4.799709724238026,10853712.514079422,0.6269956458635704,2.495280439150351,1.0870827285921625,1.676342525399129,66,0.1746031746031746
paraguay,PRY,PRY,americas,south america,184,2.9364396151427052,1.0959613690214582,0,0,65.58128101919165,1.534974026708169,0.29749363314478516,0.8580800417912671,9708.669568266609,0.11107022646286388,4752.970585108864,NA,25096.401647826595,69.02079821036796,2,0.186625888470543,0.04530234390388024,0.0531810124089029,4.512899901498508,4.236950955288556,5.765748617272478,5.487492613748277,0.06913531613157377,0.11128619263344494,0.05785205173588019,0.06488631002780765,1.5046287177467008,1.177467008075635,1.3628126846562931,1.672444356903683,0.02521173921607248,1.330761859172532,0.11719519401221194,1.3305101437857003,63,0.16666666666666666
"palestine, state of",PSE,PSE,asia and the pacific,western asia,185,2.990154706730562,117.66738678317472,0.401605535773046,0.33167248450813214,41.08720025350881,0.7244315937507985,0.3869524255048397,0.9071132426345072,22536.00325686433,0.10383493834663005,NA,7069.518798828125,30484.287745276164,NA,1,0.6557986839186578,124853703.37209302,124853704.53488372,18.949321605541087,25.03488372093023,22.492531409602105,28.372093023255815,4.703703703703703,5.493827160493828,0,0,0,0,7.209876543209877,124853707.95348836,0.09876543209876544,3.4184574683507285,0.43209876543209874,1.2098765432098766,62,0.164021164021164
french polynesia,PYF,PYF,asia and the pacific,oceania,186,NA,NA,2.8438403257509557,2.09091431629367,151.7499974568685,0.02142660798256756,0.0801217913591888,0.23256362053436488,0,NA,NA,7291.06244938548,NA,NA,0,0.20345106446429304,523776499.5121951,523776499.7560976,5.896561668765161,35.51219512195122,6.670755217152257,36.09756097560975,0.1935483870967742,0.2903225806451613,0.27479348419517685,0.27479348419517685,0,0,4.290322580645161,523776503.0243902,0,1.13789725688196,0,0,NA,NA
qatar,QAT,QAT,asia and the pacific,western asia,187,6.756733872340276,7.467627251148224,1.5919625471102312,0.8078626990318298,1.3640936733092237,0.2797949058586136,0.18417621482936836,1.04969492854688,0,NA,980.5231850490394,46556.93154502126,21344.05126953125,NA,0,0.34495548953946004,57650569.275167786,57650570.48322148,8.809430776998914,11.644295302013424,11.86460316510036,14.61744966442953,2.4827586206896552,3.827586206896552,0.2093994702873621,0.2093994702873621,0.1103448275862069,0.06896551724137931,2.4551724137931035,57650570.61744966,0,1.965548552521344,0,0,NA,NA
réunion,REU,REU,africa,east africa and adjacent islands,188,NA,NA,3.53666721979777,2.264557369550069,237.00011410920516,0.03611945394299028,0.10390278397058712,0.5898159674584046,3.5304438626133758e-40,NA,NA,5418.8140869140625,NA,NA,0,0.5689918681979179,143165577.53333333,143165579.2,14.44737786906106,21.7,18.51880645751953,25.5,1.9285714285714288,3.2142857142857144,0.23114955738128629,0.23114955738128629,0,0,7,143165584,0.5714285714285714,3.644799690161432,0,0,NA,NA
romania,ROU,ROU,europe and central asia,central and western europe,189,0.3607824453211146,11.560751428253042,0.0103032584468754,0.00756246263515452,97.77337808832355,0.6144610749181715,0.19308787652509737,0.7821075669373383,12941.677884324168,NA,34778.86894514705,21163.82556754296,38564.12761791415,71.05320510749183,2,0.4918519280634792,1619113.2379994974,1619113.356119628,13.395893329765714,13.152802211610958,13.923307810301033,13.679819050012568,0.44969818913480886,0.8395372233400402,0.09585079266255492,0.09585079266255492,0.15618712273641852,0.20975855130784707,5.269114688128773,1619118.2631314402,0.738430583501006,2.802809144154761,3.725352112676057,3.772887323943662,64,0.1693121693121693
russian federation (the),RUS,RUS,europe and central asia,eastern europe,190,0.1489174967210123,13.380015851884744,0.04858801176211713,0.02849042712113529,129.34806735896962,0.3430727965421009,0.2029787777945813,0.892311853108797,841.411073177875,0.17735191989525842,1408.8904055315995,14316.64479548071,53042.57032799944,63.85478742889149,2,0.07149054499170347,14199514.370147947,14199514.358037146,2.5461687264256425,3.2188224209228955,2.4988188012082944,3.1702150440414383,0.18735973289070604,0.16493615675904835,0.06993394411686266,0.07616004834222519,0.03664808591064469,0.02840292533123171,0.7310679820937134,14199514.934734918,0.09574929282622806,0.804425260264869,0.5278833648298112,0.5870009365112441,62,0.164021164021164
rwanda,RWA,RWA,africa,east africa and adjacent islands,191,0.15762693007470358,3.4437501480683737,0,0,106.37443747986045,1.8961571924614185,0.6757398705289821,0.9261300921038746,16764.418683498752,0.19334923566212703,5123.153113494766,NA,93662.87160669192,47.25435996778083,3,0.46439718693768334,79536431.4074074,79536431.44107744,10.209542923040324,14.242424242424242,10.580786444924094,14.58922558922559,0.01748251748251748,0.05594405594405594,0.08411860971318674,0.13368381436173407,0.458041958041958,0.46503496503496505,7.286713286713287,79536438.84511785,0,1.971578152759092,0.3916083916083916,0.1958041958041958,63,0.16666666666666666
saudi arabia,SAU,SAU,asia and the pacific,western asia,192,6.750782923191869,3.800662257844152,0.18468599591072388,0.10492765412106704,3.3042618514835413,0.27222894882572696,0.1250313315398142,0.983676409776061,372.4149194396865,0.1675507728041721,457.9230667955528,18211.845885068415,25716.67709492167,72.46018809342125,2,0.1284536731915558,3410092.287947883,3410092.3473941367,3.7294068743335127,3.732899022801303,4.4699965683869225,4.472312703583062,0.2570857632233596,0.395171485665348,0.00794999762498039,0.00794999762498039,0.01300925737123282,0.01280535051588434,2.3457036825578075,3410094.9840798047,0.00783002324538151,0.9190834042899182,0.0025692263773908,0.01484441906936911,NA,NA
sudan (the),SDN,SDN,africa,north africa,193,5.297906478119366,0.6673489004573727,0.06510572013246667,0.04068072051855274,10.667208324891398,0.4928012708751476,0.3347963775256944,0.952651064402787,477.2851717277863,0.3527414085901129,1227.030978492862,51102.67540174915,64047.713270449305,59.82839225970301,1,0.2019348439537204,188483.23412472024,188483.23763549392,4.938155523098647,4.714661868609295,5.4935444468188495,5.269407995787072,0.01101601931095018,0.02369980250164582,0.01981141675846205,0.02317049759978452,1.1421549264867237,1.067632214175993,2.0004827737546633,188485.6503269408,0.03405749396532807,1.5288334691775638,0.19477726574500767,0.3821812596006144,62,0.164021164021164
senegal,SEN,SEN,africa,west africa,194,3.3938668550399096,0.5776091889736449,0.32395080875775306,0.2973122438715731,49.92876611620526,1.1340647399620938,0.4746104574980799,0.9203077890769232,1086.6161727224676,0.12405317306806923,1516.3575619437977,33356.97905934967,65940.51788227326,55.840801261490846,1,0.3834661667377689,2710328.562894405,2710328.567101388,5.731435138082545,5.668910391249474,8.568148908237498,8.498527555742532,0.02653748946925021,0.06234203875315922,0.03136376064490463,0.05257626829727697,0.6040438079191238,0.3087615838247683,3.452822240943555,2710332.648296172,0.09098567818028644,0.8352862149351469,0.6693344566133108,3.081297388374052,64,0.1693121693121693
singapore,SGP,SGP,asia and the pacific,south-east asia,195,NA,0.2344196200370789,5.972499966621399,3.756001353263855,189.5013084411621,1.894062414765358,1.4506096504628658,0.22695664446666797,699.8457772391183,NA,0,93981.552734375,18583.951904296875,NA,1,0.724628709256649,536870919.5,536870919.5,34.71566422780355,57.625,34.71566422780355,57.625,10,10,1.256780040760835,1.256780040760835,0,0,10,536870919.5,1.3333333333333333,2.1255508263905845,0,0,62,0.164021164021164
south georgia and the south sandwich islands,SGS,SGS,americas,south america,196,NA,NA,1.188369700707585,0.801913387086018,167.85223863945632,0.03283524384968756,0.09378039027142332,0.6507864670731732,NA,NA,NA,6398.0620659049355,NA,NA,NA,0.00894001833139321,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
